---
timestamp: 1765249484678
0.110433 0.075898 0.000000
0.109357 0.076573 0.000000
0.108006 0.077040 0.000000
0.106992 0.077735 0.000000
0.105788 0.078279 0.000000
0.104488 0.078738 0.000000
0.103136 0.079139 0.000000
0.101850 0.079574 0.000000
0.100696 0.080097 0.000000
0.098957 0.080134 0.000000
0.097707 0.080543 0.000000
0.096043 0.080590 0.000000
0.094725 0.080903 0.000000
0.092937 0.080789 0.000000
0.091266 0.080745 0.000000
0.090168 0.081188 0.000000
0.088350 0.080958 0.000000
0.087031 0.081158 0.000000
0.084869 0.080538 0.000000
0.083443 0.080580 0.000000
0.082024 0.080605 0.000000
0.080728 0.080728 0.000000
0.079343 0.080740 0.000000
0.077385 0.080135 0.000000
0.076293 0.080396 0.000000
0.075020 0.080449 0.000000
0.074315 0.081101 0.000000
0.073270 0.081374 0.000000
0.071563 0.080887 0.000000
0.070329 0.080905 0.000000
0.069166 0.080983 0.000000
0.067878 0.080894 0.000000
0.066279 0.080403 0.000000
0.064977 0.080240 0.000000
0.063994 0.080452 0.000000
0.063290 0.081008 0.000000
0.062398 0.081319 0.000000
0.061184 0.081195 0.000000
0.060196 0.081350 0.000000
0.059366 0.081711 0.000000
0.058264 0.081683 0.000000
0.057358 0.081915 0.000000
0.056357 0.082001 0.000000
0.055080 0.081660 0.000000
0.054366 0.082138 0.000000
0.053102 0.081770 0.000000
0.051939 0.081528 0.000000
0.051225 0.081978 0.000000
0.050160 0.081853 0.000000
0.049272 0.082002 0.000000
0.048554 0.082429 0.000000
0.047750 0.082705 0.000000
0.046944 0.082974 0.000000
0.046218 0.083380 0.000000
0.045251 0.083341 0.000000
0.044287 0.083291 0.000000
0.043558 0.083675 0.000000
0.042524 0.083458 0.000000
0.041496 0.083229 0.000000
0.040769 0.083588 0.000000
0.039779 0.083399 0.000000
0.038881 0.083380 0.000000
0.038152 0.083716 0.000000
0.037420 0.084046 0.000000
0.036685 0.084370 0.000000
0.035947 0.084686 0.000000
0.035207 0.084997 0.000000
---
timestamp: 1765249484700
0.110433 0.075898 0.000000
0.109357 0.076573 0.000000
0.108006 0.077040 0.000000
0.106992 0.077735 0.000000
0.105788 0.078279 0.000000
0.104488 0.078738 0.000000
0.103136 0.079139 0.000000
0.101850 0.079574 0.000000
0.100609 0.080028 0.000000
0.098870 0.080064 0.000000
0.097610 0.080464 0.000000
0.095947 0.080509 0.000000
0.094616 0.080810 0.000000
0.092829 0.080695 0.000000
0.091159 0.080650 0.000000
0.090044 0.081076 0.000000
0.088350 0.080958 0.000000
0.087177 0.081294 0.000000
0.085304 0.080951 0.000000
0.083803 0.080928 0.000000
0.082452 0.081025 0.000000
0.081082 0.081082 0.000000
0.079763 0.081168 0.000000
0.077802 0.080566 0.000000
0.076637 0.080758 0.000000
0.075293 0.080741 0.000000
0.074090 0.080855 0.000000
0.072801 0.080854 0.000000
0.071298 0.080588 0.000000
0.070198 0.080754 0.000000
0.069101 0.080907 0.000000
0.067921 0.080945 0.000000
0.066470 0.080635 0.000000
0.065323 0.080668 0.000000
0.064326 0.080870 0.000000
0.063290 0.081008 0.000000
0.062398 0.081319 0.000000
0.061184 0.081195 0.000000
0.060196 0.081350 0.000000
0.059366 0.081711 0.000000
0.058264 0.081683 0.000000
0.057358 0.081915 0.000000
0.056357 0.082001 0.000000
0.055080 0.081660 0.000000
0.054366 0.082138 0.000000
0.053102 0.081770 0.000000
0.051939 0.081528 0.000000
0.051225 0.081978 0.000000
0.050160 0.081853 0.000000
0.049272 0.082002 0.000000
0.048554 0.082429 0.000000
0.047750 0.082705 0.000000
0.046944 0.082974 0.000000
0.046218 0.083380 0.000000
0.045251 0.083341 0.000000
0.044287 0.083291 0.000000
0.043558 0.083675 0.000000
0.042524 0.083458 0.000000
0.041496 0.083229 0.000000
0.040769 0.083588 0.000000
0.039779 0.083399 0.000000
0.038881 0.083380 0.000000
0.038152 0.083716 0.000000
0.037420 0.084046 0.000000
0.036685 0.084370 0.000000
0.035947 0.084686 0.000000
0.035207 0.084997 0.000000
---
timestamp: 1765249484751
0.110433 0.075898 0.000000
0.109357 0.076573 0.000000
0.108006 0.077040 0.000000
0.106992 0.077735 0.000000
0.105627 0.078160 0.000000
0.104355 0.078637 0.000000
0.103023 0.079052 0.000000
0.101752 0.079497 0.000000
0.100609 0.080028 0.000000
0.098870 0.080064 0.000000
0.097610 0.080464 0.000000
0.095947 0.080509 0.000000
0.094616 0.080810 0.000000
0.092937 0.080789 0.000000
0.091266 0.080745 0.000000
0.090168 0.081188 0.000000
0.088473 0.081071 0.000000
0.087177 0.081294 0.000000
0.085304 0.080951 0.000000
0.083803 0.080928 0.000000
0.082452 0.081025 0.000000
0.081082 0.081082 0.000000
0.079763 0.081168 0.000000
0.077802 0.080566 0.000000
0.076637 0.080758 0.000000
0.075293 0.080741 0.000000
0.074585 0.081395 0.000000
0.073270 0.081374 0.000000
0.071563 0.080887 0.000000
0.070329 0.080905 0.000000
0.069166 0.080983 0.000000
0.067878 0.080894 0.000000
0.066279 0.080403 0.000000
0.064977 0.080240 0.000000
0.063994 0.080452 0.000000
0.063290 0.081008 0.000000
0.062398 0.081319 0.000000
0.061184 0.081195 0.000000
0.060196 0.081350 0.000000
0.059366 0.081711 0.000000
0.058264 0.081683 0.000000
0.057358 0.081915 0.000000
0.056357 0.082001 0.000000
0.055080 0.081660 0.000000
0.054366 0.082138 0.000000
0.053102 0.081770 0.000000
0.051939 0.081528 0.000000
0.051225 0.081978 0.000000
0.050160 0.081853 0.000000
0.049272 0.082002 0.000000
0.048554 0.082429 0.000000
0.047750 0.082705 0.000000
0.046944 0.082974 0.000000
0.046218 0.083380 0.000000
0.045251 0.083341 0.000000
0.044287 0.083291 0.000000
0.043558 0.083675 0.000000
0.042524 0.083458 0.000000
0.041496 0.083229 0.000000
0.040769 0.083588 0.000000
0.039779 0.083399 0.000000
0.038881 0.083380 0.000000
0.038152 0.083716 0.000000
0.037420 0.084046 0.000000
0.036685 0.084370 0.000000
0.035947 0.084686 0.000000
0.035207 0.084997 0.000000
---
timestamp: 1765249484780
0.110433 0.075898 0.000000
0.109357 0.076573 0.000000
0.108006 0.077040 0.000000
0.106992 0.077735 0.000000
0.105627 0.078160 0.000000
0.104355 0.078637 0.000000
0.103023 0.079052 0.000000
0.101752 0.079497 0.000000
0.100609 0.080028 0.000000
0.098870 0.080064 0.000000
0.097610 0.080464 0.000000
0.095947 0.080509 0.000000
0.094616 0.080810 0.000000
0.092937 0.080789 0.000000
0.091266 0.080745 0.000000
0.090168 0.081188 0.000000
0.088473 0.081071 0.000000
0.087177 0.081294 0.000000
0.085304 0.080951 0.000000
0.083803 0.080928 0.000000
0.082452 0.081025 0.000000
0.081082 0.081082 0.000000
0.079763 0.081168 0.000000
0.077802 0.080566 0.000000
0.076637 0.080758 0.000000
0.075293 0.080741 0.000000
0.074585 0.081395 0.000000
0.073270 0.081374 0.000000
0.071563 0.080887 0.000000
0.070329 0.080905 0.000000
0.069166 0.080983 0.000000
0.067878 0.080894 0.000000
0.066279 0.080403 0.000000
0.064977 0.080240 0.000000
0.063994 0.080452 0.000000
0.063290 0.081008 0.000000
0.062398 0.081319 0.000000
0.061184 0.081195 0.000000
0.060196 0.081350 0.000000
0.059366 0.081711 0.000000
0.058264 0.081683 0.000000
0.057358 0.081915 0.000000
0.056357 0.082001 0.000000
0.055080 0.081660 0.000000
0.054366 0.082138 0.000000
0.053102 0.081770 0.000000
0.051939 0.081528 0.000000
0.051225 0.081978 0.000000
0.050160 0.081853 0.000000
0.049272 0.082002 0.000000
0.048554 0.082429 0.000000
0.047750 0.082705 0.000000
0.046944 0.082974 0.000000
0.046218 0.083380 0.000000
0.045251 0.083341 0.000000
